asin	price_mean	price_max	price_min	bsr_mean	bsr_max	bsr_min	bsr_count	score_mean	score_max	score_min	title	time_since_upload	upload_date	product_features	url
B089MZ8WHV	14.283333333333333	14.95	13.95	452001.1111111111	632284	268249	9	0.0	0.0	0.0	Sternbild Reh Sternzeichen Shirt | Astrologie Sterne Galaxie T-Shirt	15	2020-06-03	['Ein cooles TShirt mit dem Sternbild eines Rehs für Astrofans, die Tierkreiszeichen, Horoskope und Astrologie lieben. Ein schönes Motiv, um Jahreszahlen und Jahrgänge im Sternenhimmel zu deuten. Geboren, um Sterne und Sternzeichen in Galaxien zu finden.', 'Sternbild Reh Sternzeichen T Shirt ist eine tolle Geschenkidee als Geschenk für Mutter, Vater, Oma, Opa, Bruder, Schwester, Sohn, Tochter, Frau, Mann & Freunde zum Geburtstag, Weihnachten, Hochzeit, Geburt, Muttertag, Vatertag, Valentinstag oder Ostern.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MZ8WHV.jpg
B089LCR3B7	18.49	18.49	18.49	452354.44444444444	632178	268047	9	0.0	0.0	0.0	I CAN'T BREATHE / WE CAN'T BREATHE BLACK LIVES MATTER T-Shirt	15	2020-06-03	['Black power protest tee for the time is now. We stand united, we stand strong. A great design for all supporting the movement for equality and combating white privilege.', 'Black Lives Matter tee. Civil rights for all. Rise up together African Americans and show that brutality will not be tolerated.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LCR3B7.jpg
B089PHB987	13.3	13.3	13.3	452663.0	452663	452663	4	0.0	0.0	0.0	Nur Ein Mädchen Das Papageientaucher Liebt Puffin Papagei T-Shirt	14	2020-06-04	['Papageientaucher aus Island Geschenkidee. Süßer Vogel mit einem lustigen Spruch über Mädchen die Papageientaucher lieben. Puffin Bird Motiv für Frauen und Mädchen die Papageientaucher lieben.', 'Vogel Liebhaber Geschenk für Mädchen die Papageientaucher lieben. Lustiges Puffin Motiv für Vogel und Papageitaucher Liebhaber.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089PHB987.jpg
B08624J6P7	15.99	15.99	15.99	452771.625	598644	326859	8	0.0	0.0	0.0	Herren Holzfäller Opa wie ein normaler Opa nur viel Cooler Geschenk T-Shirt	93	2020-03-17	['Holzfäller Opa wie ein normaler Opa nur viel Cooler dieser schöne Witzige Spruch für Holzfäller, Waldarbeiter, Förster und Männer die gerne im Forst arbeiten und Holz zu Brennholz verarbeiten. Für alle alten Herren, Opas, Großväter die Kettensägen lieben.', 'Dieses lustige Opa T-Shirt mit Spruch ist eine tolle Geschenkidee zum Geburtstag zu Weihnachten zum Vatertag oder als Dankeschön. Für Väter, Freunde, Opa, Bruder, Großväter. Cooles Shirt für Motorsägen sowie Axt Liebhaber als Geschenk.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08624J6P7.jpg
B086CS1F6L	18.99	18.99	18.99	452982.6363636364	595885	346854	11	0.0	0.0	0.0	Nick's Pizza - Most Wanted Design für Serienjunkies T-Shirt	85	2020-03-25	"[""Nick's Pizza - Most Wanted Design ist die perfekte Geschenkidee für Männer Frauen Jungen Mädchen Menschen, für den Geburtstag oder zu Weihnachten! Tragen Sie dieses Großartige schwazre liste, pizza, nicks pizza, pizzaofen Design auf den Straßen."", ""Nick's Pizza - Most Wanted Design perfekt für alle Serienjunkies die sich von der Masse abheben wollen mit diesem Neuartigen black, fbi, list, pizzateig, pizzaeisen, pizzastein, reddington, red, raymond Design."", 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086CS1F6L.jpg
B0868Y8ZZK	18.49	18.49	18.49	453675.30769230763	935106	70803	13	0.0	0.0	0.0	Wash Your Damn Hands 2020 - Plague Doctor T-Shirt	87	2020-03-23	['Fist bump and social distancing, self quarantine save lives. Plague Doctor is back in business for 2020.', 'The retro style wear illustrates a Plague Doctor in his mask, hat, cloak and costume.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868Y8ZZK.jpg
B0862PK18H	14.97	14.97	14.97	454045.60000000003	578695	327408	10	0.0	0.0	0.0	Systemrelevant Statement auf dem Rücken I Wichtig im Notfall T-Shirt	92	2020-03-18	['Ich bin systemrelevant Statement für alle, die in der Krise wichtig sind. Ohne Ärzte, Lehrer, Pfleger, Polizisten und andere systemkritische Personen läuft im System nichts. Aber auch andere Berufe verdienen Anerkennung und Notfallbetreuung ihrer Kinder.', 'Für Pflege in Klinik, Krankenhaus & Pflegeheim sind Menschen in sozialen Berufen wichtig. Jobs in der Verwaltung, Lebensmittel Versorgung, Feuerwehr, Wasserversorgung, Apotheken, Rettungsdienst, Einzelhandel dürfen das mit stolz zeigen. Kitas und Schulen', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862PK18H.jpg
B085R7MW2H	17.95	17.95	17.95	454705.0	515077	390929	8	5.0	5.0	5.0	No Propaganda, Fuck The Virus Grippe Medien Zeitung Epidemie T-Shirt	100	2020-03-10	['Du wurdest desinfiziert, bist Virenfrei & zu 0% infiziert? Dann ist dieses Motiv perfekt für dich. Zeig deinen Mitmenschen das du resistent & immun gegen die Grippe bist, sowie genervt von den Medien & Zeitung. Fuck the Virus & No Propaganda.', 'Tolle Geschenkidee für Virologen und alle mit einem starken Immunsystem und etwas schwarzen Humor. Zeig das du dir immer die Hände wäschst um die Ansteckungsgefahr zu minimieren und dass du resistent gegen Keime, Erreger und Krankheiten bist.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085R7MW2H.jpg
B089M5V153	17.99	17.99	17.99	455629.0	455629	455629	1	0.0	0.0	0.0	40 Königin Geboren Juni 1980 40ter 40. Geburtstag Frau T-Shirt	16	2020-06-02	['Königin geboren 1980 40 Jahre gereift zur Perfektion. Deine beste-Freundin ist 1980 geboren und du suchst nach Alternativen zu Geldgeschenke, Karte, Schild und Banner. 40. Geburtstag Deko für deine Schwester kann auch lustig sein.', 'Legenden wurden im Juni 1980 geboren im Retro Look. Vierzigster Geburtstag 1980 lustige Sprüche mit Vintage Motiv. Deine Mutter Jahrgang 1980 hat Geburtstag und du suchst ein 40ter Geburtstag Frauen Geschenk.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089M5V153.jpg
B085XHMG9Q	14.95	14.95	14.95	456558.0	634985	272941	9	0.0	0.0	0.0	Palme In Pink Strand Beachwear Surfen Aloha Retro Palmen T-Shirt	96	2020-03-14	['Pinkes Palmen Outfit für den Strand - Dein cooler Surfer Style in pink für den Sommer zeigt, dass du hungrig bist auf Urlaub, Sonne, Strand und einen Surf Sport wie Kitesurfen, Windsurfen, Wellenreiten. Das Leben ist einfach besser am Strand unter Palmen.', 'Beachwear mit Palme ist DAS Geschenk für jedes Surfergirl mit Style, alle coolen Surfer Jungs und strandsüchtige Surflehrer zum Geburtstag oder zum Sommer Urlaub. Genieße das Strandleben, lass die Seele baumeln, schnapp dir dein Board und ab ins Meer.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XHMG9Q.jpg
B085QZCPG9	16.99	16.99	16.99	456846.6666666666	560576	315645	6	0.0	0.0	0.0	Retro New Zealand Kiwi Vogel Neuseeland Reise Geschenk 70s T-Shirt	100	2020-03-10	['Das vintage retro New Zealand Design ist ein super Geschenk für alle Einwohner und Besucher der Insel Neuseeland, dem Nachbarland von Australien, Bali und Fidj. Tragt das coole Design beim Surfen im Pazifik oder beim Wandern in der neuseeländischen Natur.', 'Für jeden New Zealand-Fan oder Kiwi-Fan. Stylisches Geschenk zum Geburtstag Abschiedsgeschenk Weihnachten Ostern für Neuseeland-Fans. Tolle Geschenkidee für alle, die Kiwis lieben.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085QZCPG9.jpg
B089MVNWVC	19.99	19.99	19.99	457269.5	468945	445594	2	0.0	0.0	0.0	Goa Party Psy Trance Festival Heilige Geometrie Muster LSD T-Shirt	15	2020-06-03	['Psychedelisch, geometrischer Fraktal Effekt. Die ganze Energie der Heiligen Geometrie in diesem cube Design. Ein perfektes Geschenk zu Weihnachten oder zum Geburtstag für Psychonauten, Hippies, Yoga Fans, Naturfreunde und Symmetrie Nerds! Om Namah Shivaya.', 'Elegantes Ornament Hippie Muster für die nächste Yoga Meditation Session, Goa, Electro oder Techno Party. Laser, bunte Lichter, feiern und tanzen - nur Du und das Universum! Das coole trippy, geometrische Würfel Design ist zeitlos psychedelisch und modern.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MVNWVC.jpg
B086925K25	16.99	16.99	16.99	457622.7777777778	604701	305847	9	0.0	0.0	0.0	Mir Reichts Ich Geh Tauchen Retro Taucher T-Shirt	87	2020-03-23	['Das Originale Mir Reichts Ich Geh Tauchen Taucher Unterwasser Geschenk, Tauchausflug, Schnörcheln, für den Tauchlehrer oder Taucherschein Unterwasserwelt.Egal ob Taucher Aufnäher oder Taucher anstecker.Ob auf den Malediven oder sonst wo super für an Land', 'Dieses tolle Evolution Design ist ein tolles Geburtstagsgeschenk oder Weihnachtsgeschenk für Männer, Frauen, Kinder, Taucher, tauchen, Vater, Bruder, Tauchlehrer Sporttaucher leidenschaftliche Taucher oder Schnorchler. Auch zum Vatertag oder Muttertag', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086925K25.jpg
B089N59ZYX	18.49	18.49	18.49	458144.20000000007	632003	267734	10	0.0	0.0	0.0	Fotografen - Beruf und Berufung T-Shirt	15	2020-06-03	['Fotografieren, Beruf und Berufung T-Shirt für engagierte Fotografen, die ihr Hobby zum Beruf oder zur Berufung machten. Das perfekte Bild ist eine hohe Kunst im Focus und der Perspektive.', 'Klassisch geschnitten, doppelt genähter Saum.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089N59ZYX.jpg
B089MGGJJ4	17.49	17.49	17.49	458282.5	475432	441133	2	0.0	0.0	0.0	I can't Breath, Black African History, Black Lives Matter T-Shirt	15	2020-06-03	['This t shirt is about Black Lives Matter Gifts t shirts quotes Give it as a gift or souvenir for your friends, men, women, boys, girls, dad, Daddy, Father, mother, mom, mommy, dada, mama, daughter, son, cousin, nephew, grandpa, grandma, teacher, brother', 'support basic human rights racial equality, anti racism shirts, black lives matter political slogan, black history month, black African queen and king, i cant breath, for Sister and nice t shirt for everyday, brand new Graphic design t shirt', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MGGJJ4.jpg
B0868K9X86	17.99	17.99	17.99	458496.22222222225	621584	283901	9	0.0	0.0	0.0	Canicross Geschenk für Läuferin mit Hund I Hundesport T-Shirt	88	2020-03-22	['Egal ob eine Läuferin mit Hund oder eine Canicross Sportlerin im Gelände. Dieses schöne Hundesport Motiv ist ein ideales Geschenk für eine Canicrosserin, die ihren Zughund liebt.', 'Canicross ist eine Hundesportart für Läuferinnen und Läufer, die gerne mit ihrem Hund laufen und Sport machen. Tolles Geschenkidee für Canicross Sportlerinnen.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0868K9X86.jpg
B089MNWY1N	13.99	13.99	13.99	458532.10000000003	631787	267344	10	0.0	0.0	0.0	Alles was ich brauche, ist Liebe! und eine Kamera. Und Hund. T-Shirt	15	2020-06-03	['Cooles stylisches Design, perfekt für alle Fotografen und Fotodesigner, die ihren Hund und Kamera über alles lieben. Perfekt auch als Geschenk zum Geburtstag oder Weihnachten. Ein Hingucker bei jeder Gelegenheit.', 'Egal ob du als Hobby oder professionell fotografierst, dieses Teil musst du haben. Zeig deine Liebe zum Hund, egal ob Mops, Border Collie, Beagle oder Jack Russel. Jede Hunderasse muss man lieben.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MNWY1N.jpg
B0862PF9LM	17.489999999999995	19.99	16.99	459846.0	650084	214117	12	0.0	0.0	0.0	No Drama Lama Alpaka T-Shirt	92	2020-03-18	"['No Drama Lama, Lustiges Alpaca Geschenk für Freunde oder Familie mit einem guten Humor.', 'No Drama Lama - für Alpaca Fans genau das richtige. Ihr könnt das ""No Drama Lama"" auch einfach verschenken an eure Freunde oder an die Familie.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862PF9LM.jpg
B0867VHWQF	22.95	22.95	22.95	460207.19999999995	617907	276474	10	0.0	0.0	0.0	Moped T-Shirts Dorf spekulieren fahren Ortskontrollfahrt OKF T-Shirt	89	2020-03-21	['Kinder vom Dorf lieben es, mit ihrem Moped spekulieren zu fahren und eine OKF, Ortskontrollfahrt über Feldwege und Landstraßen zu machen, als Feldwegheizer über die Dörfer zu heizen. nordishland', 'Klassisch geschnitten, doppelt genähter Saum.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0867VHWQF.jpg
B089RTFTFZ	13.95	13.95	13.95	460721.0	460721	460721	1	0.0	0.0	0.0	Zuhause Ist Wo Meine Kakteen Sind T-Shirt	12	2020-06-06	"['Kaktus Fan Fun Outfit mit dem lustigen Spruch ""Zuhause ist wo meine Kakteen sind"" passend als Geschenk für einen Kakteengärtner oder jemand dessen Hobby es ist Kakteen zu züchten und pflegen.', 'Witziges Sprüche Oberteil für Männer und Damen die Sukkulenten und Säulenkakteen zuhause anbauen. Perfekt für einen Urlaub auf Balkonien oder im heimischen Garten. Humorvolle Geschenkidee für Kaktus Liebhaber als Geburtstagsgeschenk.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089RTFTFZ.jpg
B086BD46LM	19.49	19.49	19.49	460964.6153846154	584355	339554	13	0.0	0.0	0.0	Speedway Bahnsport Motorradrennen T-Shirt	86	2020-03-24	['Ein cooles Speedway Racing TShirt, das perfekt ist für alle Jungs, Mädels und Kinder, für alle Fans von Motorrad Speedway, Motorcycle Speedway, Bahnsport, Grasbahn Rennen, Sandbahn Rennen, Langbahn, Motorsport & Offroad.', 'Als Geschenk für Geburtstag, Weihnachten, Ostern oder andere Anlässe ist dieses Speedway Motorrad Fahrer T-Shirt eine super Geschenkidee.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086BD46LM.jpg
B089MPXT2H	14.95	14.95	14.95	461565.5	476782	446349	2	0.0	0.0	0.0	"""Black Lives Matter"" zeige deine Stimme Kein Rassismus T-Shirt"	15	2020-06-03	['Black Lives Matter. Bürgerrechte für alle. Steh zusammen mit Afroamerikanern auf und zeige, dass Brutalität nicht toleriert wird.', 'Black Power Protest Design. Wir stehen vereint, wir stehen stark. Ein tolles Design für alle, die die Bewegung für Gleichberechtigung und die Bekämpfung der weißen Privilegien unterstützen.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MPXT2H.jpg
B089LJ837N	16.99	16.99	16.99	461587.8888888889	627248	289088	9	0.0	0.0	0.0	Herren Hai Taucher Ich liebe es wenn meine Frau mich tauchen lässt T-Shirt	16	2020-06-02	['Liebst du die Unterwasser Welt? Dann ist dieses coole Taucher Design mit den lustigen Spruch Ich liebe es, wenn meine Frau mich tauchen lässt genau das richtige für dich. Das Hai tauchen ist im Meer bei Hobby Taucher oder Tauchlehrern sehr beliebt.', 'Das Hai Design ist ein großartiges Geschenk für Männer, Gerätetaucher die das Tauchen und Schnorcheln im Atlantik im Urlaub lieben. Perfektes Geschenk zu Weihnachten, Geburtstage oder andere besondere Anlässe. Pack deine Taucherbrille und los gehts.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LJ837N.jpg
B0866QN8Y4	17.99	17.99	17.99	461667.20000000007	562096	372226	10	0.0	0.0	0.0	Damen Krankenschwester Rettungssanitäter Pflegerin Systemrelevant T-Shirt	90	2020-03-20	['Das perfekte Geschenk für jede Krankenschwester und Pflegerin und Altenpflegerin im Krankenhaus. Für jede überarbeitete Schwester, die in dieser Krise alles für ihre Patienten gibt. Einfach mal Danke sagen an alle Krankenpfleger, Pfleger, Altenpfleger.', 'Ein tolles Motiv und ein lustiger Spruch für jeden Held im Krankenhaus. Eine Idee um Danke zu sagen an die Mama, Mutter, Freundin, Ehefrau, Frau, Schwester, Tochter die als Krankenschwester arbeitet.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866QN8Y4.jpg
B089P32WR4	18.96	18.96	18.96	461993.0	461993	461993	1	0.0	0.0	0.0	Bayern Herzschlag Berge bayrischer Bua Madl Oktoberfest T-Shirt	14	2020-06-04	['Lustiges Bayern Motiv! Berge mit Herzschlag. Bayrischer Bua & bayrisches Madl, Bayern Fans, Patrioten die ihre Heimat lieben & Urlauber. Herren, Damen & Kinder. Geschenk für Freund & Freundin, Mama & Papa. Geburtstag & Weihnachten. Volksfest & Feier Urlaub', 'Schönes Freistaat Bayern Design für Männer & Frauen! Bayerische Alpen & Berge. Mit Herz Ekg, Puls / Pulsschlag. Boarischer Lausbua, Lausmadl und echter Bayer. Ersatz Tracht, Dirndl & Lederhose. Oberbayern, Niederbayern & München. Party & Oktoberfest Outfit', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089P32WR4.jpg
B0862XWHPS	24.99	24.99	24.99	462065.1	631265	37583	10	0.0	0.0	0.0	Papa Roach - Portrait - Two Sided Official Merchandise T-Shirt	92	2020-03-18	['Official Merchandise', 'Two-Sided Print', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0862XWHPS.jpg
B0866T2FRT	13.3	13.3	13.3	462606.88888888893	947846	89355	9	0.0	0.0	0.0	Maneki-Neko Cool Japanese Lucky Cat Good Luck Charm Gift T-Shirt	90	2020-03-20	"[""Funny saying anime japanese fashion Cat design clothe for kitten lovers and kawaii cat owners. It's a great gift for people who love pet Cat so much. Great birthday gift or present tee during cat lover party for adult women and mens, children boy and girl."", 'Japanese anime textual quote tees with Maneki Neko lucky cat charm graphic design make a cute Humor Sarcastic gift for kitten lovers. Perfect apparel gifts for dad, mom. Father, mother lucky charm apparel. Husband, wife, girlfriend, boyfriend pet costume.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866T2FRT.jpg
